tconst,startYear,runtimeMinutes,budget,revenue,production_companies,original_language,origin_country,top_3_cast,director,keywords,genres,certification_us,release_date
tt2725076,2019,92.0,,,,en,['US'],"[{'id': 138005, 'popularity': 0.1465}, {'id': 19453, 'popularity': 1.4519}, {'id': 2852534, 'popularity': 0.0143}]","[{'id': 57534, 'popularity': 0.1473}]","[2029, 159315]",[18],,2020-12-29
tt2726552,2016,95.0,,,[1422],en,['US'],"[{'id': 17178, 'popularity': 3.1376}, {'id': 10860, 'popularity': 3.5409}, {'id': 58754, 'popularity': 2.9241}]","[{'id': 1216399, 'popularity': 0.3824}]","[242, 818, 1523, 2587, 2301, 5340, 2835, 3301, 9767, 9826, 12570, 15359, 180413, 180668, 208210, 208992, 215257, 256926, 292162, 313508, 313523]","[18, 53, 80]",,2016-12-16
tt2726560,2015,123.0,34000000.0,63013281.0,"[711, 12292, 22213]",en,['US'],"[{'id': 52018, 'popularity': 2.9004}, {'id': 928572, 'popularity': 2.746}, {'id': 21278, 'popularity': 2.6789}]","[{'id': 66121, 'popularity': 0.4397}]","[818, 9082, 9673, 155291, 158591, 190078, 206298]","[18, 10749]",PG-13,2015-04-09
tt27302079,2023,139.0,,,[177138],ml,['IN'],"[{'id': 2472270, 'popularity': 0.3106}, {'id': 1160633, 'popularity': 0.2259}, {'id': 1088644, 'popularity': 0.5785}]","[{'id': 3491197, 'popularity': 0.1666}]","[6337, 161166, 228296]",[18],,2024-01-05
tt27304026,2024,97.0,,,"[121063, 121204, 224189, 25635]",en,['US'],"[{'id': 2231, 'popularity': 6.7804}, {'id': 1925, 'popularity': 3.2661}, {'id': 1138751, 'popularity': 0.2635}]","[{'id': 1193575, 'popularity': 0.2718}]","[388, 703, 5490, 9826, 10714, 210162, 325783, 325826]","[28, 18, 53, 80]",R,2024-04-12
tt27330732,2024,135.0,,,"[174902, 174901]",hi,['IN'],"[{'id': 1521297, 'popularity': 0.4104}, {'id': 1261264, 'popularity': 0.2242}, {'id': 110199, 'popularity': 0.4983}]","[{'id': 2255832, 'popularity': 0.0662}]",,"[35, 10749, 10751]",,2024-06-14
tt27367464,2024,105.0,,4345446.0,"[209009, 80995, 101481, 219648, 58085, 11667, 1898, 52352, 210876, 121651, 7281, 102874, 288898]",ga,['IE'],"[{'id': 4279806, 'popularity': 0.1357}, {'id': 4279805, 'popularity': 0.1362}, {'id': 4279808, 'popularity': 0.199}]","[{'id': 1382853, 'popularity': 0.2292}]","[898, 9672, 7005, 11494, 14964, 157198, 203878, 242921, 256354, 267698, 310902]","[10402, 35, 18]",R,2024-08-02
tt2737304,2018,124.0,19800000.0,,"[13778, 25998]",en,['US'],"[{'id': 18277, 'popularity': 6.2472}, {'id': 1650301, 'popularity': 0.6254}, {'id': 6949, 'popularity': 3.4941}]","[{'id': 1011, 'popularity': 0.8516}]","[818, 4458, 9782, 34161, 50009, 187056, 233153, 323809, 325799]","[27, 53, 18]",R,2018-12-13
tt27403986,2024,114.0,30000000.0,21418477.0,"[174, 171, 225128]",en,['US'],"[{'id': 3292, 'popularity': 3.2487}, {'id': 3051, 'popularity': 2.504}, {'id': 18999, 'popularity': 7.5263}]","[{'id': 190, 'popularity': 6.4166}]","[10639, 198423, 207240, 212737, 214780, 314730, 323809, 325767, 325768, 325806]","[18, 53]",PG-13,2024-10-30
tt27410895,2024,110.0,,,[94521],sv,['SE'],"[{'id': 116612, 'popularity': 0.5334}, {'id': 76556, 'popularity': 1.8378}, {'id': 1882732, 'popularity': 0.2619}]","[{'id': 116612, 'popularity': 0.5334}]",,[18],,2024-11-01
tt27417166,2024,106.0,,366394.0,"[50513, 64935, 177058, 144860, 82219, 2999, 46798]",ka,['GE'],"[{'id': 1910503, 'popularity': 0.0923}, {'id': 4160014, 'popularity': 0.0953}, {'id': 4663488, 'popularity': 0.0286}]","[{'id': 931406, 'popularity': 0.2428}]","[34115, 158718, 211659]",[18],,2024-03-22
tt27419292,2024,95.0,,,"[106839, 834, 6831, 19246, 210099]",en,['US'],"[{'id': 24045, 'popularity': 4.7975}, {'id': 512991, 'popularity': 2.5146}, {'id': 94185, 'popularity': 4.2666}]","[{'id': 1312159, 'popularity': 0.0757}]",,"[80, 18, 10749]",R,2024-09-25
tt27425164,2025,170.0,47000000.0,3096145.0,[1569],hi,['IN'],"[{'id': 148037, 'popularity': 1.5157}, {'id': 78749, 'popularity': 2.5047}, {'id': 1340978, 'popularity': 0.7167}]","[{'id': 87378, 'popularity': 0.4649}]",,"[28, 53]",NR,2025-08-13
tt27431598,2024,139.0,3300000.0,10000000.0,"[11835, 206433]",ml,['IN'],"[{'id': 1440952, 'popularity': 0.3956}, {'id': 124111, 'popularity': 1.1025}, {'id': 1186670, 'popularity': 0.3251}]","[{'id': 3259226, 'popularity': 0.3441}]","[4252, 10821, 12999, 40931, 177895, 193263, 209568, 220940, 242130, 256183, 285787, 295420, 318182, 322650]","[27, 53, 18]",,2024-02-15
tt27436132,2025,157.0,,,"[92419, 146930]",ml,['IN'],"[{'id': 1263974, 'popularity': 0.9424}, {'id': 116925, 'popularity': 1.574}, {'id': 586584, 'popularity': 0.5858}]","[{'id': 2549546, 'popularity': 0.0777}, {'id': 1344637, 'popularity': 0.076}]","[176218, 344590]","[28, 53, 9648]",,2025-01-02
tt27440937,2024,120.0,,,[230585],ta,['IN'],"[{'id': 581895, 'popularity': 0.6646}, {'id': 1337212, 'popularity': 0.1497}, {'id': 1751755, 'popularity': 0.3479}]","[{'id': 1599566, 'popularity': 0.065}]",,"[28, 53]",,2024-06-07
tt27441481,2025,168.0,43000000.0,57917990.0,[7135],ta,['IN'],"[{'id': 91555, 'popularity': 1.0154}, {'id': 149958, 'popularity': 0.6856}, {'id': 1470729, 'popularity': 0.5546}]","[{'id': 1592411, 'popularity': 1.361}]","[15011, 285712]","[28, 53, 80]",NR,2025-08-13
tt27458291,2023,146.0,,,"[86347, 75010, 172770]",ta,['IN'],"[{'id': 91548, 'popularity': 1.2427}, {'id': 580621, 'popularity': 0.2643}, {'id': 581895, 'popularity': 0.6646}]","[{'id': 4004221, 'popularity': 0.0552}]",[222083],"[35, 18]",,2023-11-30
tt27459160,2024,141.0,,,"[86699, 115477]",hi,['IN'],"[{'id': 78245, 'popularity': 1.2395}, {'id': 1285028, 'popularity': 1.0003}, {'id': 78921, 'popularity': 1.3107}]","[{'id': 3999942, 'popularity': 0.0457}, {'id': 1728432, 'popularity': 0.2988}]","[9799, 220336, 231374, 241609, 288884]","[10749, 35, 878]",,2024-02-09
tt27470893,2024,142.0,1600000.0,,"[60536, 59293, 103329]",hi,['IN'],"[{'id': 1846859, 'popularity': 0.8736}, {'id': 6500, 'popularity': 0.8613}, {'id': 1295875, 'popularity': 0.4437}]","[{'id': 85048, 'popularity': 0.31}]","[6075, 994, 5565, 9672, 10141, 13065, 15058, 162365, 162735, 209476, 255453, 274126, 294708, 328926, 333328]",[18],,2024-06-14
tt27487934,2024,183.0,36000000.0,47700000.0,[5907],ta,['IN'],"[{'id': 91547, 'popularity': 1.1307}, {'id': 584817, 'popularity': 0.6462}, {'id': 89154, 'popularity': 0.953}]","[{'id': 150690, 'popularity': 0.311}]","[18073, 163129, 196911, 281358]","[28, 18, 53]",,2024-09-05
tt27489557,2024,109.0,28000000.0,43015969.0,"[130448, 126588, 33, 19367]",en,['US'],"[{'id': 1373659, 'popularity': 1.3848}, {'id': 221018, 'popularity': 2.6814}, {'id': 2442117, 'popularity': 1.2279}]","[{'id': 66681, 'popularity': 0.7167}, {'id': 1039527, 'popularity': 0.5413}]","[1336, 3133, 1930, 3335, 10123, 9668, 15032, 18508, 187256, 223252, 261274, 301444]","[27, 53]",R,2024-04-16
tt27490099,2024,161.0,37315205.0,36010728.0,"[120768, 34780, 694, 26172, 83, 11773, 92187, 119267, 75242]",fr,"['BE', 'FR']","[{'id': 586757, 'popularity': 2.0716}, {'id': 78124, 'popularity': 1.3292}, {'id': 3508929, 'popularity': 0.3035}]","[{'id': 54291, 'popularity': 1.0595}]","[818, 4344, 9799, 164246, 324429]","[10749, 80, 18]",,2024-10-16
tt27501039,2023,121.0,,,"[132288, 132287, 115477, 179468]",hi,['IN'],"[{'id': 78245, 'popularity': 1.2395}, {'id': 85676, 'popularity': 0.5959}, {'id': 1014902, 'popularity': 0.4585}]","[{'id': 1561054, 'popularity': 0.3286}]","[9714, 18026, 165317, 302132]","[28, 80, 53]",,2023-06-09
tt27503384,2023,124.0,14000000.0,24094016.0,"[197904, 197905]",ja,['JP'],"[{'id': 18056, 'popularity': 1.9962}, {'id': 1015822, 'popularity': 1.0475}, {'id': 4011271, 'popularity': 1.3921}]","[{'id': 2303, 'popularity': 1.7564}]","[3352, 7307, 9914, 10756, 11935, 12369, 164186, 165913, 172717, 190742, 227331, 257412, 259376, 288816, 323962]",[18],PG,2023-11-10
tt27510174,2024,147.0,,,"[86699, 115477]",hi,['IN'],"[{'id': 117727, 'popularity': 1.0721}, {'id': 130991, 'popularity': 1.4265}, {'id': 1756890, 'popularity': 0.3655}]","[{'id': 1825234, 'popularity': 0.2467}]","[314730, 359782]","[27, 35]",,2024-08-15
tt27510257,2024,131.0,,,"[126880, 228975]",ml,['IN'],"[{'id': 584764, 'popularity': 0.8652}, {'id': 931520, 'popularity': 1.073}, {'id': 1189245, 'popularity': 0.3266}]","[{'id': 1276217, 'popularity': 0.2765}]",,"[53, 18, 80]",,2024-05-24
tt2752772,2015,97.0,10000000.0,53329150.0,"[3172, 7625, 8147, 7437, 69111, 37]",en,"['CA', 'US', 'GB']","[{'id': 5296, 'popularity': 1.6275}, {'id': 27855, 'popularity': 1.9937}, {'id': 1491689, 'popularity': 0.237}]","[{'id': 1911436, 'popularity': 0.1468}]","[3030, 6149, 5340, 6152, 3358, 3880, 4204, 9663, 10114, 9826, 11168, 10941, 14780, 15016, 15127, 156075, 156593, 162846, 175593, 177201, 178848, 210662, 251513, 251619]",[27],R,2015-08-19
tt27534307,2024,110.0,15000000.0,77239314.0,[3172],en,['US'],"[{'id': 5530, 'popularity': 3.3865}, {'id': 1110405, 'popularity': 2.5169}, {'id': 59233, 'popularity': 2.5132}]","[{'id': 63306, 'popularity': 0.8016}]","[1157, 9714, 233380, 239407, 279542, 295907, 334576, 370665, 370666, 372765, 372766, 372767, 374177, 374178, 374179, 374180]","[27, 53]",R,2024-09-11
tt27534328,2023,118.0,,,"[20064, 128397, 106996]",ko,['KR'],"[{'id': 1863349, 'popularity': 2.595}, {'id': 3053741, 'popularity': 0.4084}, {'id': 84751, 'popularity': 1.518}]","[{'id': 557736, 'popularity': 1.1226}]","[6054, 3149, 2792, 6895, 199812, 237462]","[28, 53, 18]",NR,2023-06-21
tt27540185,2023,140.0,,,[11836],ta,['IN'],"[{'id': 108216, 'popularity': 1.12}, {'id': 4294729, 'popularity': 0.3004}, {'id': 4294731, 'popularity': 0.0239}]","[{'id': 1540289, 'popularity': 0.0837}]","[2337, 516, 570, 739, 7098, 14576, 156948, 264551, 340472]","[18, 53, 9648]",,2023-09-28
tt27540217,2025,139.0,30500000.0,27000000.0,"[69125, 3522]",ta,['IN'],"[{'id': 148360, 'popularity': 1.3898}, {'id': 116925, 'popularity': 1.574}, {'id': 2483439, 'popularity': 0.6753}]","[{'id': 1482695, 'popularity': 0.5769}]","[3149, 1740, 11687, 247799, 285712]","[28, 80, 35]",NR,2025-04-09
tt27540542,2024,148.0,,,"[107352, 166697, 172461]",te,['IN'],"[{'id': 1115225, 'popularity': 0.8808}, {'id': 2504878, 'popularity': 0.865}, {'id': 1196109, 'popularity': 0.2664}]","[{'id': 1966148, 'popularity': 2.7109}]","[975, 2095, 197743, 221004]","[53, 80, 18]",NR,2024-10-30
tt27542289,2023,147.0,,,"[16397, 34088, 198182, 115141]",ta,['IN'],"[{'id': 1187398, 'popularity': 1.3971}, {'id': 237683, 'popularity': 0.4995}, {'id': 237629, 'popularity': 0.3658}]","[{'id': 1739170, 'popularity': 0.2644}]",,"[80, 53, 28]",,2023-06-09
tt27542448,2023,103.0,,,"[136480, 202550]",en,['US'],,"[{'id': 1670621, 'popularity': 0.0828}]","[1196, 428, 9672, 14783, 171065, 193460, 196705, 215024, 238144, 240236, 307929, 309075, 353932]",[99],PG-13,2023-06-10
tt27543578,2025,97.0,30000000.0,26117423.0,"[1632, 221429, 298224, 19671, 215167]",en,['US'],"[{'id': 6384, 'popularity': 8.8351}, {'id': 86626, 'popularity': 1.019}, {'id': 19274, 'popularity': 3.9319}]","[{'id': 86626, 'popularity': 1.019}]","[34004, 182250, 184559, 299459, 337472, 357432, 357692, 371745, 371746, 371747, 371748, 373959, 373960, 373961, 373962, 373963]","[35, 14]",R,2025-10-14
tt27543632,2025,131.0,35000000.0,399644671.0,"[1632, 221429, 198785, 284257]",en,['US'],"[{'id': 115440, 'popularity': 18.6647}, {'id': 71070, 'popularity': 6.0488}, {'id': 1855143, 'popularity': 2.8555}]","[{'id': 116805, 'popularity': 1.3196}]","[818, 2887, 12565, 17997, 155267, 155619, 191009, 193294, 197582, 286957, 295809, 314730, 316332, 319190, 372319, 372320]","[9648, 53]",R,2025-12-18
tt27578157,2024,111.0,,,[54732],pl,['PL'],"[{'id': 489961, 'popularity': 0.7684}, {'id': 82312, 'popularity': 0.4792}, {'id': 3454559, 'popularity': 0.3236}]","[{'id': 1967083, 'popularity': 0.2288}]","[658, 818, 6149, 934, 6162, 49950, 172618, 242138, 301483]","[80, 53, 9648]",,2024-05-29
tt27599851,2024,117.0,,500000.0,[11068],es,['ES'],"[{'id': 2422766, 'popularity': 0.3279}, {'id': 72128, 'popularity': 0.5203}, {'id': 1457340, 'popularity': 0.7084}]","[{'id': 1017209, 'popularity': 0.247}]","[818, 977, 2526, 5896, 10473, 12377, 183896, 186565, 257081]","[18, 28, 27]",,2024-10-04
tt27604215,2025,90.0,,,"[144322, 171251]",en,['US'],"[{'id': 2444659, 'popularity': 0.9264}, {'id': 1908252, 'popularity': 0.3143}, {'id': 1489211, 'popularity': 2.1087}]","[{'id': 202109, 'popularity': 0.3695}]","[2343, 4896, 18035, 346773]","[12, 16, 35, 10751, 14]",PG,2025-11-07
tt27619382,2023,87.0,,970781.0,"[89115, 25318]",en,"['CA', 'GB', 'US']","[{'id': 1569178, 'popularity': 0.5655}, {'id': 84466, 'popularity': 1.2173}, {'id': 74949, 'popularity': 2.8111}]","[{'id': 1070338, 'popularity': 0.3096}]","[65, 12339, 158718, 207317, 209941, 270346, 323756]","[27, 35]",R,2023-11-10
tt27621210,2025,112.0,,,"[14589, 33603, 19456, 33768]",en,"['AU', 'NP', 'US']","[{'id': 3896, 'popularity': 5.3989}, {'id': 64439, 'popularity': 7.3861}, {'id': 55174, 'popularity': 0.3973}]","[{'id': 876, 'popularity': 0.7472}]","[3070, 9663, 192779, 314730, 325805, 325840, 325855]","[28, 53, 18]",R,2025-06-27
tt2762506,2019,131.0,1430000.0,3554178.0,"[53727, 94, 13969, 8997, 13573, 7764, 9171, 2433]",pt,['BR'],"[{'id': 1424077, 'popularity': 0.2467}, {'id': 2346576, 'popularity': 0.4378}, {'id': 2267518, 'popularity': 0.2043}]","[{'id': 1016229, 'popularity': 0.1589}, {'id': 1016214, 'popularity': 0.4174}]","[571, 836, 4970, 158217, 186823, 258228, 266014]","[9648, 37, 53]",,2019-08-29
tt2763304,2017,117.0,18000000.0,41681746.0,"[8087, 284, 8286, 6705, 6707, 559, 34034]",en,['GB'],"[{'id': 3061, 'popularity': 4.8452}, {'id': 9012, 'popularity': 2.1293}, {'id': 1125, 'popularity': 1.6271}]","[{'id': 2034, 'popularity': 1.4413}]","[378, 6054, 818, 1721, 388, 1936, 2671, 1803, 2375, 2150, 2334, 3130, 6782, 9663, 9777, 9748, 11259, 14604, 188933, 190823, 190832, 245526]","[18, 35, 80]",R,2017-01-27
tt27655393,2023,118.0,,,,te,['IN'],,,,,,2023-06-30
tt27655979,2023,126.0,,,"[199076, 199077, 199078]",ml,['IN'],"[{'id': 1574334, 'popularity': 0.4108}, {'id': 2007264, 'popularity': 1.5739}, {'id': 3314593, 'popularity': 0.0889}]","[{'id': 1271964, 'popularity': 0.1419}]",,"[53, 18, 28]",,2023-06-09
tt27657135,2024,109.0,25000000.0,10055029.0,"[5, 32157, 22213]",en,['US'],"[{'id': 1476330, 'popularity': 0.792}, {'id': 1976054, 'popularity': 1.2303}, {'id': 1367617, 'popularity': 0.6088}]","[{'id': 52443, 'popularity': 1.0746}]","[242, 4630, 1228, 5565, 9672, 156203, 160424, 164246, 251667, 254572, 259376, 319397, 325773, 325778, 325812, 325856]","[35, 18]",R,2024-09-27
tt27674982,2025,99.0,,736965.0,"[1219, 19375]",en,['GB'],"[{'id': 134229, 'popularity': 0.4684}, {'id': 1016119, 'popularity': 0.5981}, {'id': 36662, 'popularity': 3.7284}]","[{'id': 220997, 'popularity': 0.5022}]","[1209, 2041, 4048, 6382, 9824, 191434, 210434, 226406, 242454, 249277, 281585, 292577, 325762, 325806, 351658, 352644]","[35, 18, 10402]",PG-13,2025-03-28
tt27678883,2025,116.0,,,,hi,['IN'],"[{'id': 1754064, 'popularity': 0.2443}, {'id': 237225, 'popularity': 0.7224}, {'id': 5744649, 'popularity': 0.0261}]","[{'id': 1785878, 'popularity': 0.0143}]",,"[28, 53]",,2025-10-10
tt27679608,2025,127.0,2940000.0,2241176.0,"[86347, 88003]",hi,['IN'],"[{'id': 95750, 'popularity': 0.5881}, {'id': 95505, 'popularity': 0.8568}, {'id': 6497, 'popularity': 1.0437}]","[{'id': 95750, 'popularity': 0.5881}]",,"[28, 80, 53]",,2025-01-10
tt27687527,2023,89.0,,,"[2785, 429]",en,['US'],"[{'id': 49624, 'popularity': 10.3248}, {'id': 228721, 'popularity': 1.102}, {'id': 34408, 'popularity': 3.4503}]","[{'id': 2927725, 'popularity': 0.3772}]","[9715, 5340, 9717, 14909, 155573, 162532, 325811, 365780]","[16, 28, 878, 12]",R,2023-07-25
tt27688034,2023,129.0,20000000.0,92718.0,"[147142, 199265, 223561, 223562, 103323, 7036]",ko,['KR'],"[{'id': 85008, 'popularity': 1.339}, {'id': 1470219, 'popularity': 1.255}, {'id': 1304595, 'popularity': 1.2507}]","[{'id': 84969, 'popularity': 0.6318}]","[305, 1533, 10349, 9882, 9743, 14626, 15354, 179431]","[18, 12, 878]",,2023-08-02
tt2771200,2017,129.0,160000000.0,1266115964.0,"[2, 10227]",en,['US'],"[{'id': 10990, 'popularity': 5.5563}, {'id': 221018, 'popularity': 2.8274}, {'id': 114019, 'popularity': 2.2751}]","[{'id': 15557, 'popularity': 0.9961}]","[254, 2343, 3205, 4375, 6513, 3098, 4344, 9714, 10541, 13031, 160279, 161271, 177895, 209220, 245230, 358931]","[10751, 14, 10749]",PG,2017-03-16
tt27714581,2025,133.0,7800000.0,22000000.0,"[21979, 199028, 259543, 76, 1618, 288, 2801, 189258, 218924, 226500, 49936, 228923, 94, 154209, 248673, 11237]",no,"['FR', 'NO']","[{'id': 1576786, 'popularity': 4.7446}, {'id': 1640, 'popularity': 3.4766}, {'id': 1421850, 'popularity': 0.8487}]","[{'id': 71609, 'popularity': 0.8514}]","[10041, 33490, 176096, 192687, 240303, 241738, 248870, 295902, 325767, 325783]",[18],R,2025-08-20
tt27714946,2025,98.0,10000000.0,68871071.0,"[76907, 184518, 167684, 85465, 11565, 169756, 90733]",en,['US'],"[{'id': 587020, 'popularity': 5.6593}, {'id': 61134, 'popularity': 2.7056}, {'id': 1721268, 'popularity': 2.3172}]","[{'id': 90609, 'popularity': 1.023}]","[380, 1366, 6152, 2696, 3193, 10123, 10292, 7375, 9927, 11181, 14540, 14793, 15149, 18508, 34079, 156075, 156097, 156866, 162810, 163129, 179430, 209528, 210608, 240119, 240237, 243959, 255627, 256183, 265589, 283085, 304115, 315058, 326624, 342295]","[27, 35]",R,2025-02-10
tt27719898,2023,138.0,,,,kn,['IN'],"[{'id': 2231585, 'popularity': 0.5548}, {'id': 3883675, 'popularity': 0.0071}, {'id': 2111418, 'popularity': 0.0459}]","[{'id': 2060882, 'popularity': 0.0893}]",,"[28, 18]",,2023-12-08
tt27722543,2023,152.0,,4175869.0,"[72700, 104419, 186916, 48593, 138279, 106405, 487, 250, 125737]",pl,['PL'],"[{'id': 3564684, 'popularity': 0.2291}, {'id': 82312, 'popularity': 0.4057}, {'id': 230087, 'popularity': 0.1388}]","[{'id': 1128, 'popularity': 0.5759}]","[972, 6420, 11264, 233691, 235528, 289049]",[18],,2023-09-22
tt27722618,2025,108.0,,,"[261958, 5125, 204575, 261957, 219797, 182028, 259587]",zh,['FR'],"[{'id': 4383281, 'popularity': 0.1775}, {'id': 932692, 'popularity': 0.7146}, {'id': 4383264, 'popularity': 0.3865}]","[{'id': 118416, 'popularity': 0.4582}]","[10041, 14768, 18153, 188610, 266503, 280940, 310966, 332165, 348659]",[18],R,2025-09-17
tt27724113,2023,108.0,6600000.0,3637940.0,[3079],no,['NO'],"[{'id': 559195, 'popularity': 1.9441}, {'id': 77976, 'popularity': 0.7962}, {'id': 2670388, 'popularity': 0.168}]","[{'id': 1099354, 'popularity': 0.3194}]","[1956, 9672, 15354, 195862, 207883, 248667, 274584, 372830, 372832, 372833, 372834, 372836, 372837, 372838, 374191, 374193]","[10752, 18]",,2023-12-25
tt27726927,2023,92.0,,,"[138301, 11594, 113634, 82962]",en,['GB'],"[{'id': 81488, 'popularity': 0.269}, {'id': 81487, 'popularity': 0.7603}, {'id': 11370, 'popularity': 1.8272}]","[{'id': 31654, 'popularity': 0.3551}]","[6054, 1740, 154866, 164246, 208289, 240847, 246377, 287476, 287582, 345513]","[99, 10402]",NR,2023-06-27
tt27729779,2024,99.0,,,[52270],es,['ES'],"[{'id': 2560224, 'popularity': 0.6903}, {'id': 1131415, 'popularity': 0.5566}, {'id': 3300, 'popularity': 2.2581}]","[{'id': 2374023, 'popularity': 0.3078}]","[592, 10349, 227148, 234763, 243733, 245737, 257115, 325775, 325788, 325825, 338381]","[878, 27, 53]",R,2024-09-27
tt27744786,2024,132.0,7800000.0,9600000.0,"[128365, 44223, 115477]",hi,['IN'],"[{'id': 42803, 'popularity': 2.291}, {'id': 85519, 'popularity': 1.2086}, {'id': 2106881, 'popularity': 0.3579}]","[{'id': 1042011, 'popularity': 0.3313}]","[4252, 9714, 309974, 352640]","[53, 27]",,2024-03-08
tt27751957,2024,110.0,,,"[35559, 981, 5085, 127522, 211922, 29570, 29259]",ca,['ES'],"[{'id': 87015, 'popularity': 0.8469}, {'id': 33410, 'popularity': 0.5442}, {'id': 3578018, 'popularity': 0.1617}]","[{'id': 1152634, 'popularity': 0.1255}]","[2356, 3014, 5565, 9672, 200349, 325795]",[18],,2024-09-06
tt27757805,2024,159.0,21176000.0,6941000.0,"[35064, 79877, 115477, 248312]",hi,['IN'],"[{'id': 1108119, 'popularity': 1.7606}, {'id': 1295762, 'popularity': 1.0693}, {'id': 1267400, 'popularity': 1.301}]","[{'id': 1668648, 'popularity': 0.1274}]","[9714, 165317]","[28, 18, 53, 80]",,2024-12-25
tt27766440,2024,115.0,,21552756.0,"[52059, 11752, 200221, 168922, 288, 9987, 293526]",en,['GB'],"[{'id': 12214, 'popularity': 4.3628}, {'id': 11355, 'popularity': 3.4839}, {'id': 19775, 'popularity': 0.9046}]","[{'id': 1303328, 'popularity': 0.2225}]","[816, 6711, 6038, 2981, 14641, 165748, 360787]",[18],NR,2025-05-01
tt2776878,2017,109.0,20000000.0,9995692.0,"[7, 56, 19477]",en,['US'],"[{'id': 996701, 'popularity': 4.0107}, {'id': 58754, 'popularity': 2.9241}, {'id': 1081875, 'popularity': 2.3699}]","[{'id': 1530530, 'popularity': 0.5337}]","[447, 818, 5565, 13065, 162365, 238839]","[18, 10752]",R,2017-10-26
tt27775403,2024,103.0,,901370.0,"[206783, 264168]",en,['US'],"[{'id': 38334, 'popularity': 3.4461}, {'id': 228, 'popularity': 5.2255}, {'id': 17773, 'popularity': 2.7325}]","[{'id': 53935, 'popularity': 0.3342}]","[1803, 18011, 211706, 335395]","[35, 80, 18]",R,2025-02-27
tt27802490,2024,134.0,,97974828.0,"[3491, 15974, 217380]",ko,['KR'],"[{'id': 64880, 'popularity': 2.4065}, {'id': 1067849, 'popularity': 3.9292}, {'id': 84996, 'popularity': 1.4497}]","[{'id': 1544991, 'popularity': 0.5278}]","[4720, 1909, 2626, 10541, 11326, 12434, 40895, 156081, 156174, 162846, 170468, 193151, 208426, 250212, 272408]","[9648, 27, 53]",NR,2024-02-22
tt27802912,2025,157.0,,,[90068],ta,['IN'],"[{'id': 1123766, 'popularity': 1.0088}, {'id': 2252714, 'popularity': 0.828}, {'id': 1540764, 'popularity': 1.1335}]","[{'id': 1336996, 'popularity': 0.1797}]",,"[80, 35, 28]",,2025-05-23
tt27811040,2024,109.0,,83703350.0,"[84678, 96989, 129217, 139571]",ko,['KR'],"[{'id': 1024395, 'popularity': 13.9063}, {'id': 84788, 'popularity': 2.1848}, {'id': 1078674, 'popularity': 1.0866}]","[{'id': 2879867, 'popularity': 0.7396}]","[585, 6149, 703, 9663, 173602, 181641, 284852, 321464, 325761, 325765, 325786, 325811]","[28, 80, 53, 35]",,2024-04-24
tt27812086,2025,97.0,,1314073.0,"[138743, 892]",en,['GB'],"[{'id': 1315036, 'popularity': 2.7703}, {'id': 2498631, 'popularity': 1.1777}, {'id': 5266857, 'popularity': 0.1125}]","[{'id': 10702, 'popularity': 2.5052}]","[9665, 10349, 10085, 178861, 181325, 198423, 371585, 371586, 371587, 371588, 371826, 373472, 373473, 373474, 373475]","[28, 53]",R,2025-02-19
tt27813235,2024,100.0,,,"[7888, 831, 15780, 111422, 155758, 74346]",en,['US'],"[{'id': 2963, 'popularity': 14.078}, {'id': 20402, 'popularity': 1.7711}, {'id': 1228886, 'popularity': 0.5111}]","[{'id': 1284692, 'popularity': 0.3033}]","[5657, 5349, 1524, 1671, 4735, 7578, 12565, 158389, 209241, 231501, 240119, 334045, 348399]","[18, 53]",R,2025-04-11
tt27816710,2024,143.0,,,[209623],ml,['IN'],"[{'id': 141704, 'popularity': 0.7405}, {'id': 1899034, 'popularity': 2.1735}, {'id': 2138214, 'popularity': 0.3102}]","[{'id': 1296663, 'popularity': 0.1562}]",[344002],"[53, 18, 80]",,2024-01-11
tt27817389,2025,116.0,,,"[76, 2801, 8288]",da,"['DK', 'SE']","[{'id': 1019, 'popularity': 4.3707}, {'id': 1018, 'popularity': 1.1324}, {'id': 1564, 'popularity': 1.1612}]","[{'id': 1012, 'popularity': 0.4652}]","[10123, 5707, 9181, 9890, 15363, 41329, 183570, 262325, 316421, 323114]","[35, 80, 18]",,2025-10-09
tt2782692,2017,110.0,,,[29506],en,"['AU', 'US']","[{'id': 219992, 'popularity': 0.0964}, {'id': 79089, 'popularity': 0.4186}, {'id': 1815278, 'popularity': 0.0884}]","[{'id': 131776, 'popularity': 0.3703}]","[13027, 211297]","[35, 18, 10749]",,2017-08-31
tt27843798,2025,116.0,,,[147147],hi,['IN'],"[{'id': 35747, 'popularity': 1.5542}, {'id': 973402, 'popularity': 0.889}, {'id': 1336891, 'popularity': 0.6964}]","[{'id': 88594, 'popularity': 0.134}, {'id': 229253, 'popularity': 0.1265}]",[325773],"[28, 53]",R,2025-04-24
tt27847051,2025,161.0,5000000.0,18988224.0,"[2345, 39720, 9171, 94, 228923, 134166, 11547, 197334, 181087]",pt,['BR'],"[{'id': 52583, 'popularity': 2.3183}, {'id': 2652283, 'popularity': 0.4825}, {'id': 1475555, 'popularity': 0.9746}]","[{'id': 1016214, 'popularity': 0.4112}]","[6149, 1992, 1228, 4289, 7606, 10562, 192671, 233421, 264118, 353855, 354726]","[53, 18, 80]",R,2025-07-23
